id,scrape_id,name,symbol,profile_link,market_cap,sector,industry,website,country
10014,3,Biglari Holdings Inc.,BH,https://finance.yahoo.com/quote/BH/,770.032M,,,,
10015,3,"Noritsu Koki Co., Ltd.",NKOKF,https://finance.yahoo.com/quote/NKOKF/,766.824M,,,,
10016,3,Pharming Group N.V.,PHAR,https://finance.yahoo.com/quote/PHAR/,762.743M,,,,
10017,3,Western Asset Diversified Income Fund,WDI,https://finance.yahoo.com/quote/WDI/,761.804M,,,,
10018,3,Abrdn Healthcare Opportunities Fund,THQ,https://finance.yahoo.com/quote/THQ/,758.884M,,,,
10019,3,AB Dynamics plc,ABDDF,https://finance.yahoo.com/quote/ABDDF/,754.938M,,,,
10020,3,PIMCO High Income Fund,PHK,https://finance.yahoo.com/quote/PHK/,754.585M,,,,
10021,3,Flaherty & Crumrine Preferred Securities Income Fund Inc.,FFC,https://finance.yahoo.com/quote/FFC/,753.984M,,,,
10022,3,DoubleLine Yield Opportunities Fund,DLY,https://finance.yahoo.com/quote/DLY/,752.899M,,,,
10023,3,Blackrock Resources & Commodities Strategy Trust,BCX,https://finance.yahoo.com/quote/BCX/,744.236M,,,,
10024,3,PIMCO Corporate & Income Strategy Fund,PCN,https://finance.yahoo.com/quote/PCN/,738.341M,,,,
10025,3,NYLI CBRE Global Infrastructure Megatrends Term Fund,MEGI,https://finance.yahoo.com/quote/MEGI/,738.034M,,,,
10026,3,Compass Diversified,CODI-PB,https://finance.yahoo.com/quote/CODI-PB/,726.736M,,,,
10027,3,Yokogawa Bridge Holdings Corp.,YGWAF,https://finance.yahoo.com/quote/YGWAF/,724.062M,,,,
10028,3,W.T.B. Financial Corporation,WTBFB,https://finance.yahoo.com/quote/WTBFB/,723.847M,,,,
10029,3,"Sanyo Chemical Industries,Ltd.",SYCHF,https://finance.yahoo.com/quote/SYCHF/,720.084M,,,,
10030,3,Nuveen Credit Strategies Income Fund,JQC,https://finance.yahoo.com/quote/JQC/,716.016M,,,,
10031,3,"SBS Holdings, Inc.",SBSOF,https://finance.yahoo.com/quote/SBSOF/,714.913M,,,,
10032,3,Brookfield Real Assets Income Fund Inc.,RA,https://finance.yahoo.com/quote/RA/,714.779M,,,,
10033,3,Creative Media & Community Trust Corporation,CMCT,https://finance.yahoo.com/quote/CMCT/,713.458M,,,,
10034,3,--,ASNFF,https://finance.yahoo.com/quote/ASNFF/,711.953M,,,,
10035,3,"Armada Hoffler Properties, Inc.",AHH,https://finance.yahoo.com/quote/AHH/,706.479M,,,,
10036,3,"JAFCO Group Co., Ltd.",JFKOF,https://finance.yahoo.com/quote/JFKOF/,699.566M,,,,
10037,3,Compass Diversified,CODI-PA,https://finance.yahoo.com/quote/CODI-PA/,697.577M,,,,
10038,3,"BlackRock MuniYield Quality Fund III, Inc.",MYI,https://finance.yahoo.com/quote/MYI/,695.248M,,,,
10039,3,Leo Lithium Limited,LLLAF,https://finance.yahoo.com/quote/LLLAF/,695.128M,,,,
10040,3,Duni AB (publ),DUNIY,https://finance.yahoo.com/quote/DUNIY/,691.825M,,,,
10041,3,Bel Fuse Inc.,BELFA,https://finance.yahoo.com/quote/BELFA/,691.666M,,,,
10042,3,Nuveen Select Tax-Free Income Portfolio,NXP,https://finance.yahoo.com/quote/NXP/,689.207M,,,,
10043,3,"GAMCO Global Gold, Natural Resources & Income Trust",GGN,https://finance.yahoo.com/quote/GGN/,685.638M,,,,
10044,3,IperionX Limited,IPX,https://finance.yahoo.com/quote/IPX/,680.974M,,,,
10045,3,Federal Agricultural Mortgage Corporation,AGM-PD,https://finance.yahoo.com/quote/AGM-PD/,679.826M,,,,
10046,3,"The Bank of Nagoya, Ltd.",BNGYF,https://finance.yahoo.com/quote/BNGYF/,674.942M,,,,
10047,3,Predictive Discovery Limited,PDIYF,https://finance.yahoo.com/quote/PDIYF/,673.533M,,,,
10048,3,Jupiter Fund Management Plc,JFHHF,https://finance.yahoo.com/quote/JFHHF/,671.079M,,,,
10049,3,John Hancock Financial Opportunities Fund,BTO,https://finance.yahoo.com/quote/BTO/,670.555M,,,,
10050,3,Seneca Foods Corporation,SENEA,https://finance.yahoo.com/quote/SENEA/,665.98M,,,,
10051,3,PIMCO Access Income Fund,PAXS,https://finance.yahoo.com/quote/PAXS/,665.56M,,,,
10052,3,Scilex Holding Company,SCLX,https://finance.yahoo.com/quote/SCLX/,657.547M,,,,
10053,3,Gladstone Commercial Corporation,GOODO,https://finance.yahoo.com/quote/GOODO/,656.698M,,,,
10054,3,BlackRock Enhanced Global Dividend Trust,BOE,https://finance.yahoo.com/quote/BOE/,654.481M,,,,
10055,3,"X4 Pharmaceuticals, Inc.",XFOR,https://finance.yahoo.com/quote/XFOR/,649.78M,,,,
10056,3,John Hancock Premium Dividend Fund,PDT,https://finance.yahoo.com/quote/PDT/,646.294M,,,,
10057,3,Irish Residential Properties REIT Plc,RSHPF,https://finance.yahoo.com/quote/RSHPF/,646.086M,,,,
10058,3,"YiChang HEC ChangJiang Pharmaceutical Co., Ltd.",YIHCF,https://finance.yahoo.com/quote/YIHCF/,643.126M,,,,
10059,3,Sinovac Biotech Ltd.,SVA,https://finance.yahoo.com/quote/SVA/,642.437M,,,,
10060,3,PIMCO Income Strategy Fund II,PFN,https://finance.yahoo.com/quote/PFN/,641.137M,,,,
10061,3,Costamare Inc.,CMRE-PB,https://finance.yahoo.com/quote/CMRE-PB/,639.751M,,,,
10062,3,"Cantaloupe, Inc.",CTLP,https://finance.yahoo.com/quote/CTLP/,639.359M,,,,
10063,3,EvoAir Holdings Inc.,EVOH,https://finance.yahoo.com/quote/EVOH/,625.154M,,,,
10064,3,Costamare Inc.,CMRE-PC,https://finance.yahoo.com/quote/CMRE-PC/,621.712M,,,,
10065,3,"eGuarantee, Inc.",EGTIF,https://finance.yahoo.com/quote/EGTIF/,621.638M,,,,
10066,3,PT Aspirasi Hidup Indonesia Tbk,PHDWY,https://finance.yahoo.com/quote/PHDWY/,619.758M,,,,
10067,3,Costamare Inc.,CMRE-PD,https://finance.yahoo.com/quote/CMRE-PD/,618.837M,,,,
10068,3,Invesco Municipal Opportunity Trust,VMO,https://finance.yahoo.com/quote/VMO/,618.431M,,,,
10069,3,"The India Fund, Inc.",IFN,https://finance.yahoo.com/quote/IFN/,618.208M,,,,
10070,3,Digital China Holdings Limited,DCHIY,https://finance.yahoo.com/quote/DCHIY/,618.133M,,,,
10071,3,"Customers Bancorp, Inc.",CUBI-PF,https://finance.yahoo.com/quote/CUBI-PF/,618.095M,,,,
10072,3,Alaris Equity Partners Income Trust,ADLRF,https://finance.yahoo.com/quote/ADLRF/,614.702M,,,,
10073,3,Ginebra San Miguel Inc.,GBSMF,https://finance.yahoo.com/quote/GBSMF/,614.39M,,,,
10074,3,Boozt AB (publ),BOZTY,https://finance.yahoo.com/quote/BOZTY/,612.85M,,,,
10075,3,"Ultimate Holdings Group, Inc.",UHGI,https://finance.yahoo.com/quote/UHGI/,611.6M,,,,
10076,3,Donegal Group Inc.,DGICB,https://finance.yahoo.com/quote/DGICB/,609.608M,,,,
10077,3,"The Nisshin OilliO Group,Ltd.",NSOMF,https://finance.yahoo.com/quote/NSOMF/,606.484M,,,,
10078,3,"Customers Bancorp, Inc.",CUBI-PE,https://finance.yahoo.com/quote/CUBI-PE/,605.469M,,,,
10079,3,Kiwetinohk Energy Corp.,KWTEF,https://finance.yahoo.com/quote/KWTEF/,602.092M,,,,
10080,3,Thornburg Income Builder Opportunities Trust,TBLD,https://finance.yahoo.com/quote/TBLD/,599.29M,,,,
10081,3,Nuveen Dynamic Municipal Opportunities Fund,NDMO,https://finance.yahoo.com/quote/NDMO/,599.196M,,,,
10082,3,"CURVES HOLDINGS Co., Ltd.",CURHF,https://finance.yahoo.com/quote/CURHF/,597.47M,,,,
10083,3,Eaton Vance Risk-Managed Diversified Equity Income Fund,ETJ,https://finance.yahoo.com/quote/ETJ/,595.621M,,,,
10084,3,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",LDP,https://finance.yahoo.com/quote/LDP/,594.088M,,,,
10085,3,ClearBridge Energy Midstream Opportunity Fund Inc,EMO,https://finance.yahoo.com/quote/EMO/,593.842M,,,,
10086,3,Sun Hung Kai & Co. Limited,SHGKY,https://finance.yahoo.com/quote/SHGKY/,589.006M,,,,
10087,3,The Gabelli Multimedia Trust Inc. 5.125% PFD SER E,GGT-PE,https://finance.yahoo.com/quote/GGT-PE/,588.797M,,,,
10088,3,Meren Energy Inc.,AOIFF,https://finance.yahoo.com/quote/AOIFF/,587.328M,,,,
10089,3,Mizuno Corporation,MIZUF,https://finance.yahoo.com/quote/MIZUF/,584.715M,,,,
10090,3,"New York Mortgage Trust, Inc.",NYMT,https://finance.yahoo.com/quote/NYMT/,581.52M,,,,
10091,3,"BlackRock MuniHoldings Fund, Inc.",MHD,https://finance.yahoo.com/quote/MHD/,581.379M,,,,
10092,3,Nuveen Municipal Credit Opportunities Fund,NMCO,https://finance.yahoo.com/quote/NMCO/,579.256M,,,,
10093,3,"BlackRock MuniHoldings New Jersey Quality Fund, Inc.",MUJ,https://finance.yahoo.com/quote/MUJ/,579.186M,,,,
10094,3,Senvest Capital Inc.,SVCTF,https://finance.yahoo.com/quote/SVCTF/,578.46M,,,,
10095,3,Invesco Senior Income Trust,VVR,https://finance.yahoo.com/quote/VVR/,578.073M,,,,
10096,3,BlackRock Enhanced International Dividend Trust,BGY,https://finance.yahoo.com/quote/BGY/,570.948M,,,,
10097,3,Ya-Man Ltd.,YAMNF,https://finance.yahoo.com/quote/YAMNF/,570.342M,,,,
10098,3,Tuas Limited,TUALF,https://finance.yahoo.com/quote/TUALF/,564.319M,,,,
10099,3,"Doshisha Co.,Ltd.",DSHIF,https://finance.yahoo.com/quote/DSHIF/,560.499M,,,,
10100,3,Nuveen California AMT-Free Quality Municipal Income Fund,NKX,https://finance.yahoo.com/quote/NKX/,559.48M,,,,
10101,3,BlackRock Multi-Sector Income Trust,BIT,https://finance.yahoo.com/quote/BIT/,552.29M,,,,
10102,3,Invesco Value Municipal Income Trust,IIM,https://finance.yahoo.com/quote/IIM/,547.405M,,,,
10103,3,"BlackRock Utilities, Infrastructure & Power Opportunities Trust",BUI,https://finance.yahoo.com/quote/BUI/,545.253M,,,,
10104,3,Eaton Vance Municipal Bond Fund,EIM,https://finance.yahoo.com/quote/EIM/,543.041M,,,,
10105,3,"Ryosan Company, Limited",RYSVF,https://finance.yahoo.com/quote/RYSVF/,539.994M,,,,
10106,3,"PGIM Global High Yield Fund, Inc",GHY,https://finance.yahoo.com/quote/GHY/,538.559M,,,,
10107,3,Calamos Dynamic Convertible and Income Fund,CCD,https://finance.yahoo.com/quote/CCD/,537.862M,,,,
10108,3,JG Boswell Company,BWEL,https://finance.yahoo.com/quote/BWEL/,535.2M,,,,
10109,3,BlackRock Core Bond Trust,BHK,https://finance.yahoo.com/quote/BHK/,535.175M,,,,
10110,3,Silex Systems Limited,SILXY,https://finance.yahoo.com/quote/SILXY/,533.319M,,,,
10111,3,"Hovnanian Enterprises, Inc.",HOV,https://finance.yahoo.com/quote/HOV/,531.767M,,,,
10112,3,Blackstone Strategic Credit 2027 Term Fund,BGB,https://finance.yahoo.com/quote/BGB/,530.166M,,,,
10113,3,Elixirr International plc,ELXXF,https://finance.yahoo.com/quote/ELXXF/,527.843M,,,,
10114,3,1399 Internet Technology Application Group Inc.,YSGG,https://finance.yahoo.com/quote/YSGG/,527.745M,,,,
10115,3,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,SBOEY,https://finance.yahoo.com/quote/SBOEY/,526.367M,,,,
10116,3,First Trust High Yield Opportunities 2027 Term Fund,FTHY,https://finance.yahoo.com/quote/FTHY/,525.486M,,,,
10117,3,Opthea Limited,OPT,https://finance.yahoo.com/quote/OPT/,524.755M,,,,
10118,3,"The Japan Wool Textile Co., Ltd.",JWTXF,https://finance.yahoo.com/quote/JWTXF/,524.216M,,,,
10119,3,Permian Basin Royalty Trust,PBT,https://finance.yahoo.com/quote/PBT/,523.883M,,,,
10120,3,Boyaa Interactive International Limited,BOYAF,https://finance.yahoo.com/quote/BOYAF/,523.495M,,,,
10121,3,Western Asset Inflation-Linked Opportunities & Income Fund,WIW,https://finance.yahoo.com/quote/WIW/,521.9M,,,,
10122,3,"GAMCO Global Gold, Natural Resources & Income Trust",GGN-PB,https://finance.yahoo.com/quote/GGN-PB/,521.704M,,,,
10123,3,--,ZGBEF,https://finance.yahoo.com/quote/ZGBEF/,519.291M,,,,
10124,3,Invesco Municipal Trust,VKQ,https://finance.yahoo.com/quote/VKQ/,513.513M,,,,
10125,3,ASOS Plc,ASOMY,https://finance.yahoo.com/quote/ASOMY/,512.496M,,,,
10126,3,Nuveen Dow 30 Dynamic Overwrite Fund,DIAX,https://finance.yahoo.com/quote/DIAX/,511.682M,,,,
10127,3,Crawford & Company,CRD-A,https://finance.yahoo.com/quote/CRD-A/,509.02M,,,,
10128,3,Mi Technovation Berhad,MITNF,https://finance.yahoo.com/quote/MITNF/,508.953M,,,,
10129,3,Guggenheim Active Allocation Fund,GUG,https://finance.yahoo.com/quote/GUG/,504.596M,,,,
10130,3,--,PLSNF,https://finance.yahoo.com/quote/PLSNF/,504.262M,,,,
10131,3,BlackRock Limited Duration Income Trust,BLW,https://finance.yahoo.com/quote/BLW/,501.363M,,,,
10132,3,Fondul Proprietatea SA,FDLPF,https://finance.yahoo.com/quote/FDLPF/,500.152M,,,,
10133,3,Duni AB (publ),DUNNF,https://finance.yahoo.com/quote/DUNNF/,496.563M,,,,
10134,3,"BlackRock Debt Strategies Fund, Inc.",DSU,https://finance.yahoo.com/quote/DSU/,496.379M,,,,
10135,3,Invesco Quality Municipal Income Trust,IQI,https://finance.yahoo.com/quote/IQI/,496.05M,,,,
10136,3,Valid Soluções S.A.,VSSPY,https://finance.yahoo.com/quote/VSSPY/,494.513M,,,,
10137,3,Invesco California Value Municipal Income Trust,VCV,https://finance.yahoo.com/quote/VCV/,494.23M,,,,
10138,3,PIMCO Municipal Income Fund II,PML,https://finance.yahoo.com/quote/PML/,494.142M,,,,
10139,3,Abrdn Global Infrastructure Income Fund,ASGI,https://finance.yahoo.com/quote/ASGI/,494.049M,,,,
10140,3,BlackRock Health Sciences Trust,BME,https://finance.yahoo.com/quote/BME/,492.153M,,,,
10141,3,KITZ Corporation,KITZF,https://finance.yahoo.com/quote/KITZF/,487.066M,,,,
10142,3,Porvair plc,PVARF,https://finance.yahoo.com/quote/PVARF/,486.46M,,,,
10143,3,Neuberger Berman Energy Infrastructure and Income Fund Inc.,NML,https://finance.yahoo.com/quote/NML/,485.567M,,,,
10144,3,Chesnara plc,CSNRF,https://finance.yahoo.com/quote/CSNRF/,484.663M,,,,
10145,3,Restar Corporation,RTARF,https://finance.yahoo.com/quote/RTARF/,484.578M,,,,
10146,3,Fox-Wizel Ltd.,FXWZF,https://finance.yahoo.com/quote/FXWZF/,477.466M,,,,
10147,3,Happinet Corporation,HAPYF,https://finance.yahoo.com/quote/HAPYF/,477.286M,,,,
10148,3,Heidelberger Druckmaschinen Aktiengesellschaft,HBGRY,https://finance.yahoo.com/quote/HBGRY/,476.374M,,,,
10149,3,BlackRock Municipal Income Trust II,BLE,https://finance.yahoo.com/quote/BLE/,475.362M,,,,
10150,3,Columbia Seligman Premium Technology Growth Fund,STK,https://finance.yahoo.com/quote/STK/,472.95M,,,,
10151,3,Destiny Tech100 Inc.,DXYZ,https://finance.yahoo.com/quote/DXYZ/,471.861M,,,,
10152,3,"Summit Hotel Properties, Inc.",INN,https://finance.yahoo.com/quote/INN/,471.618M,,,,
10153,3,Duff & Phelps Utility and Infrastructure Fund Inc.,DPG,https://finance.yahoo.com/quote/DPG/,469.253M,,,,
10154,3,MEC Company Ltd.,MECGF,https://finance.yahoo.com/quote/MECGF/,468.123M,,,,
10155,3,Nuveen New Jersey Quality Municipal Income Fund,NXJ,https://finance.yahoo.com/quote/NXJ/,467.581M,,,,
10156,3,EQV Ventures Acquisition Corp.,EQV,https://finance.yahoo.com/quote/EQV/,465.337M,,,,
10157,3,PostNL N.V.,TNTFF,https://finance.yahoo.com/quote/TNTFF/,461.905M,,,,
10158,3,Nuveen Taxable Municipal Income Fund,NBB,https://finance.yahoo.com/quote/NBB/,460.029M,,,,
10159,3,"PGIM High Yield Bond Fund, Inc.",ISD,https://finance.yahoo.com/quote/ISD/,457.612M,,,,
10160,3,Nuveen Variable Rate Preferred & Income Fund,NPFD,https://finance.yahoo.com/quote/NPFD/,456.46M,,,,
10161,3,"BlackRock MuniYield Fund, Inc.",MYD,https://finance.yahoo.com/quote/MYD/,456.42M,,,,
10162,3,"UMH Properties, Inc.",UMH-PD,https://finance.yahoo.com/quote/UMH-PD/,454.118M,,,,
10163,3,John Hancock Preferred Income Fund III,HPS,https://finance.yahoo.com/quote/HPS/,453.225M,,,,
10164,3,Palmer Square Capital BDC Inc.,PSBD,https://finance.yahoo.com/quote/PSBD/,452.808M,,,,
10165,3,"BlackRock Floating Rate Income Strategies Fund, Inc.",FRA,https://finance.yahoo.com/quote/FRA/,449.563M,,,,
10166,3,"Ramaco Resources, Inc.",METC,https://finance.yahoo.com/quote/METC/,448.356M,,,,
10167,3,Voya Global Equity Dividend and Premium Opportunity Fund,IGD,https://finance.yahoo.com/quote/IGD/,447.184M,,,,
10168,3,NGL Energy Partners LP,NGL,https://finance.yahoo.com/quote/NGL/,446.204M,,,,
10169,3,"Celadon Group, Inc.",CGIP,https://finance.yahoo.com/quote/CGIP/,444.301M,,,,
10170,3,"Royce Micro-Cap Trust, Inc.",RMT,https://finance.yahoo.com/quote/RMT/,442.455M,,,,
10171,3,Invesco Mortgage Capital Inc.,IVR,https://finance.yahoo.com/quote/IVR/,442.117M,,,,
10172,3,"Inland Real Estate Income Trust, Inc.",INRE,https://finance.yahoo.com/quote/INRE/,439.084M,,,,
10173,3,--,STCPF,https://finance.yahoo.com/quote/STCPF/,437.036M,,,,
10174,3,boohoo group plc,BHOOY,https://finance.yahoo.com/quote/BHOOY/,433.851M,,,,
10175,3,"Eco Bright Future, Inc.",EBFI,https://finance.yahoo.com/quote/EBFI/,431.96M,,,,
10176,3,Tsugami Corporation,TSGMY,https://finance.yahoo.com/quote/TSGMY/,431.585M,,,,
10177,3,Bleichroeder Acquisition Corp. I,BACQ,https://finance.yahoo.com/quote/BACQ/,431.019M,,,,
10178,3,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,ETO,https://finance.yahoo.com/quote/ETO/,429.368M,,,,
10179,3,Virtus Convertible & Income Fund,NCV-PA,https://finance.yahoo.com/quote/NCV-PA/,428.039M,,,,
10180,3,"AG Mortgage Investment Trust, Inc.",MITT-PB,https://finance.yahoo.com/quote/MITT-PB/,426.347M,,,,
10181,3,SYNTHOMER PLC UNSP ADR EACH REP,SYHMY,https://finance.yahoo.com/quote/SYHMY/,422.821M,,,,
10182,3,Oxford Lane Capital Corp.,OXLCO,https://finance.yahoo.com/quote/OXLCO/,421.878M,,,,
10183,3,John Hancock Preferred Income Fund,HPI,https://finance.yahoo.com/quote/HPI/,420.204M,,,,
10184,3,"Osaka Steel Co., Ltd.",OSKXF,https://finance.yahoo.com/quote/OSKXF/,418.932M,,,,
10185,3,BlackRock Municipal Income Trust,BFK,https://finance.yahoo.com/quote/BFK/,418.813M,,,,
10186,3,Nuveen Multi-Asset Income Fund,NMAI,https://finance.yahoo.com/quote/NMAI/,417.486M,,,,
10187,3,Yurtec Corporation,YRCCF,https://finance.yahoo.com/quote/YRCCF/,417.36M,,,,
10188,3,The Gabelli Utility Trust,GUT,https://finance.yahoo.com/quote/GUT/,417.141M,,,,
10189,3,"BlackRock MuniVest Fund, Inc.",MVF,https://finance.yahoo.com/quote/MVF/,414.463M,,,,
10190,3,Nuveen Pennsylvania Quality Municipal Income Fund,NQP,https://finance.yahoo.com/quote/NQP/,413.118M,,,,
10191,3,"Solidion Technology, Inc.",STI,https://finance.yahoo.com/quote/STI/,411.672M,,,,
10192,3,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,DFP,https://finance.yahoo.com/quote/DFP/,411.173M,,,,
10193,3,Eaton Vance Tax-Managed Buy-Write Income Fund,ETB,https://finance.yahoo.com/quote/ETB/,410.952M,,,,
10194,3,ABIVAX Société Anonyme,ABVX,https://finance.yahoo.com/quote/ABVX/,408.983M,,,,
10195,3,Schweizerische Nationalbank,SWZNF,https://finance.yahoo.com/quote/SWZNF/,408.766M,,,,
10196,3,Strix Group Plc,STXXF,https://finance.yahoo.com/quote/STXXF/,406.794M,,,,
10197,3,Eaton Vance Municipal Income Trust,EVN,https://finance.yahoo.com/quote/EVN/,405.002M,,,,
10198,3,Wells Fargo Advantage Funds - Allspring Income Opportunities Fund,EAD,https://finance.yahoo.com/quote/EAD/,404.782M,,,,
10199,3,"Gray Media, Inc.",GTN,https://finance.yahoo.com/quote/GTN/,403.586M,,,,
10200,3,Sanden Corporation,SAEOF,https://finance.yahoo.com/quote/SAEOF/,401.224M,,,,
10201,3,XAI Octagon Floating Rate & Alternative Income Trust,XFLT,https://finance.yahoo.com/quote/XFLT/,400.823M,,,,
10202,3,PGIM Short Duration High Yield Opportunities Fund,SDHY,https://finance.yahoo.com/quote/SDHY/,400.444M,,,,
10203,3,Abrdn World Healthcare Fund,THW,https://finance.yahoo.com/quote/THW/,395.832M,,,,
10204,3,"Guaranty Bancorp, Inc.",GUAA,https://finance.yahoo.com/quote/GUAA/,395.722M,,,,
10205,3,Barings Corporate Investors,MCI,https://finance.yahoo.com/quote/MCI/,395.514M,,,,
10206,3,"Kelly Services, Inc.",KELYB,https://finance.yahoo.com/quote/KELYB/,394.662M,,,,
10207,3,"BlackRock MuniAssets Fund, Inc.",MUA,https://finance.yahoo.com/quote/MUA/,394.07M,,,,
10208,3,RWS Holdings plc,RWSPF,https://finance.yahoo.com/quote/RWSPF/,393.942M,,,,
10209,3,Hellenic Exchanges - Athens Stock Exchange S.A.,HEHSF,https://finance.yahoo.com/quote/HEHSF/,390.286M,,,,
10210,3,Tai Cheung Holdings Limited,TAICF,https://finance.yahoo.com/quote/TAICF/,389.44M,,,,
10211,3,Nel ASA,NLLSF,https://finance.yahoo.com/quote/NLLSF/,384.309M,,,,
10212,3,"WPF Holdings, Inc.",WPFH,https://finance.yahoo.com/quote/WPFH/,380.026M,,,,
10213,3,Hosken Consolidated Investments Limited,HKCIF,https://finance.yahoo.com/quote/HKCIF/,378.479M,,,,
10214,3,Vine Hill Capital Investment Corp.,VCIC,https://finance.yahoo.com/quote/VCIC/,378.4M,,,,
10215,3,Audioboom Group plc,ADBMF,https://finance.yahoo.com/quote/ADBMF/,371.691M,,,,
10216,3,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,GBAB,https://finance.yahoo.com/quote/GBAB/,369.79M,,,,
10217,3,Aquiva Group Inc.,BHPA,https://finance.yahoo.com/quote/BHPA/,369.365M,,,,
10218,3,Invesco Advantage Municipal Income Trust II,VKI,https://finance.yahoo.com/quote/VKI/,367.682M,,,,
10219,3,FMS Enterprises Migun Ltd,FTCFF,https://finance.yahoo.com/quote/FTCFF/,366.042M,,,,
10220,3,"BlackRock MuniYield New York Quality Fund, Inc.",MYN,https://finance.yahoo.com/quote/MYN/,365.125M,,,,
10221,3,"BNY Mellon Strategic Municipals, Inc.",LEO,https://finance.yahoo.com/quote/LEO/,360.041M,,,,
10222,3,Colombier Acquisition Corp. II,CLBR,https://finance.yahoo.com/quote/CLBR/,359.125M,,,,
10223,3,Gladstone Land Corporation,LAND,https://finance.yahoo.com/quote/LAND/,357.143M,,,,
10224,3,Nuveen Real Asset Income and Growth Fund,JRI,https://finance.yahoo.com/quote/JRI/,355.046M,,,,
10225,3,Nok Airlines Public Company Limited,NOKFF,https://finance.yahoo.com/quote/NOKFF/,354.273M,,,,
10226,3,Artesian Resources Corporation,ARTNA,https://finance.yahoo.com/quote/ARTNA/,352.998M,,,,
10227,3,Putnam Premier Income Trust,PPT,https://finance.yahoo.com/quote/PPT/,351.801M,,,,
10228,3,PGD ECO SOLUTIONS INC,PGDE,https://finance.yahoo.com/quote/PGDE/,350.986M,,,,
10229,3,WEBUY GLOBAL LTD.,WBUY,https://finance.yahoo.com/quote/WBUY/,349.751M,,,,
10230,3,Eaton Vance Senior Floating-Rate Trust,EFR,https://finance.yahoo.com/quote/EFR/,349.244M,,,,
10231,3,Nuveen New York Quality Municipal Income Fund,NAN,https://finance.yahoo.com/quote/NAN/,349.067M,,,,
10232,3,--,DHAWF,https://finance.yahoo.com/quote/DHAWF/,348.294M,,,,
10233,3,DWS Municipal Income Trust,KTF,https://finance.yahoo.com/quote/KTF/,348.246M,,,,
10234,3,"Fukui Computer Holdings,Inc.",FKCIF,https://finance.yahoo.com/quote/FKCIF/,342.175M,,,,
10235,3,DDC Enterprise Limited,DDC,https://finance.yahoo.com/quote/DDC/,341.172M,,,,
10236,3,Mesabi Trust,MSB,https://finance.yahoo.com/quote/MSB/,340.989M,,,,
10237,3,Top KingWin Ltd,WAI,https://finance.yahoo.com/quote/WAI/,340.319M,,,,
10238,3,PIMCO Income Strategy Fund,PFL,https://finance.yahoo.com/quote/PFL/,339.556M,,,,
10239,3,HCM II Acquisition Corp.,HOND,https://finance.yahoo.com/quote/HOND/,338.675M,,,,
10240,3,abrdn Global Premier Properties Fund,AWP,https://finance.yahoo.com/quote/AWP/,338.667M,,,,
10241,3,Clinuvel Pharmaceuticals Limited,CLVLY,https://finance.yahoo.com/quote/CLVLY/,338.41M,,,,
10242,3,John Hancock Preferred Income Fund II,HPF,https://finance.yahoo.com/quote/HPF/,337.225M,,,,
10243,3,Abrdn Life Sciences Investors,HQL,https://finance.yahoo.com/quote/HQL/,336.685M,,,,
10244,3,FDM Group (Holdings) plc,FDDMF,https://finance.yahoo.com/quote/FDDMF/,336.244M,,,,
10245,3,"Cohen & Steers Closed-End Opportunity Fund, Inc.",FOF,https://finance.yahoo.com/quote/FOF/,335.59M,,,,
10246,3,Highland Funds I - Highland Opportunities and Income Fund,HFRO,https://finance.yahoo.com/quote/HFRO/,334.539M,,,,
10247,3,The Gabelli Utility Trust,GUT-PC,https://finance.yahoo.com/quote/GUT-PC/,332.309M,,,,
10248,3,--,IARLF,https://finance.yahoo.com/quote/IARLF/,332.102M,,,,
10249,3,KKR Income Opportunities Fund,KIO,https://finance.yahoo.com/quote/KIO/,330.326M,,,,
10250,3,BlackRock Energy and Resources Trust,BGR,https://finance.yahoo.com/quote/BGR/,328.711M,,,,
10251,3,Saba Capital Income & Opportunities Fund,BRW,https://finance.yahoo.com/quote/BRW/,327.477M,,,,
10252,3,"BlackRock MuniYield Michigan Quality Fund, Inc.",MIY,https://finance.yahoo.com/quote/MIY/,327.302M,,,,
10253,3,Voyager Acquisition Corp.,VACH,https://finance.yahoo.com/quote/VACH/,326.686M,,,,
10254,3,BlackRock California Municipal Income Trust,BFZ,https://finance.yahoo.com/quote/BFZ/,324.988M,,,,
10255,3,M3-Brigade Acquisition V Corp.,MBAVU,https://finance.yahoo.com/quote/MBAVU/,324.625M,,,,
10256,3,Eaton Vance Floating-Rate Income Trust,EFT,https://finance.yahoo.com/quote/EFT/,322.879M,,,,
10257,3,"Cohen & Steers Total Return Realty Fund, Inc.",RFI,https://finance.yahoo.com/quote/RFI/,322.345M,,,,
10258,3,Hi-Lex Corporation,HLXFF,https://finance.yahoo.com/quote/HLXFF/,322.193M,,,,
10259,3,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",EDD,https://finance.yahoo.com/quote/EDD/,322.103M,,,,
10260,3,"Blue Star Global, Inc.",BUSC,https://finance.yahoo.com/quote/BUSC/,321.271M,,,,
